x,y,value
63,15,5
64,15,5
65,15,5
0,16,5
1,16,5
2,16,5
3,16,5
4,16,5
5,16,5
6,16,5
7,16,5
8,16,5
9,16,5
10,16,5
11,16,5
12,16,5
13,16,5
14,16,5
15,16,5
16,16,5
17,16,5
18,16,5
19,16,5
20,16,5
21,16,5
22,16,5
23,16,5
24,16,5
25,16,5
26,16,5
27,16,127
28,16,127
29,16,127
30,16,127
31,16,127
32,16,127
33,16,127
34,16,127
35,16,127
36,16,127
37,16,127
38,16,127
39,16,127
40,16,127
41,16,127
42,16,127
43,16,127
44,16,127
45,16,2
46,16,2
47,16,3
48,16,3
49,16,4
50,16,4
51,16,4
52,16,4
53,16,5
54,16,5
55,16,5
56,16,5
57,16,5
58,16,5
59,16,5
60,16,5
61,16,5
62,16,5
63,16,5
64,16,5
65,16,4
0,17,5
1,17,5
2,17,5
3,17,5
4,17,5
5,17,5
6,17,5
7,17,5
8,17,5
9,17,5
10,17,5
11,17,5
12,17,5
13,17,5
14,17,5
15,17,5
16,17,5
17,17,5
18,17,5
19,17,5
20,17,5
21,17,5
22,17,5
23,17,5
24,17,5
25,17,5
26,17,4
27,17,3
28,17,127
29,17,127
30,17,127
31,17,127
32,17,127
33,17,127
34,17,127
35,17,127
36,17,127
37,17,127
38,17,127
39,17,127
40,17,127
41,17,127
42,17,127
43,17,1
44,17,2
45,17,2
46,17,3
47,17,3
48,17,3
49,17,4
50,17,4
51,17,4
52,17,4
53,17,5
54,17,5
55,17,5
56,17,5
57,17,5
58,17,5
59,17,5
60,17,5
61,17,5
62,17,5
63,17,5
64,17,5
65,17,4
0,18,5
1,18,5
2,18,5
3,18,5
4,18,5
5,18,5
6,18,5
7,18,5
8,18,5
9,18,5
10,18,5
11,18,5
12,18,5
13,18,5
14,18,5
15,18,5
16,18,5
17,18,5
18,18,5
19,18,5
20,18,5
21,18,5
22,18,5
23,18,5
24,18,5
25,18,5
26,18,5
27,18,4
28,18,127
29,18,127
30,18,127
31,18,127
32,18,127
33,18,127
34,18,127
35,18,127
36,18,127
37,18,127
38,18,127
39,18,127
40,18,127
41,18,1
42,18,1
43,18,2
44,18,2
45,18,2
46,18,3
47,18,3
48,18,3
49,18,4
50,18,4
51,18,4
52,18,5
53,18,5
54,18,5
55,18,5
56,18,5
57,18,5
58,18,5
59,18,5
60,18,5
61,18,5
62,18,5
63,18,5
64,18,5
65,18,4
0,19,44
1,19,5
2,19,5
3,19,5
4,19,5
5,19,5
6,19,5
7,19,5
8,19,5
9,19,5
10,19,5
11,19,5
12,19,5
13,19,5
14,19,5
15,19,5
16,19,5
17,19,5
18,19,5
19,19,5
20,19,5
21,19,5
22,19,5
23,19,5
24,19,5
25,19,5
26,19,5
27,19,4
28,19,127
29,19,127
30,19,127
31,19,127
32,19,127
33,19,127
34,19,127
35,19,127
36,19,127
37,19,127
38,19,127
39,19,127
40,19,1
41,19,1
42,19,2
43,19,2
44,19,2
45,19,2
46,19,3
47,19,3
48,19,4
49,19,4
50,19,4
51,19,4
52,19,5
53,19,5
54,19,5
55,19,5
56,19,5
57,19,5
58,19,5
59,19,5
60,19,5
61,19,5
62,19,5
63,19,5
64,19,5
65,19,4
0,20,44
1,20,5
2,20,5
3,20,5
4,20,5
5,20,5
6,20,5
7,20,5
8,20,5
9,20,5
10,20,5
11,20,5
12,20,5
13,20,5
14,20,5
15,20,5
16,20,5
17,20,5
18,20,5
19,20,5
20,20,5
21,20,5
22,20,5
23,20,5
24,20,5
25,20,5
26,20,5
27,20,4
28,20,4
29,20,127
30,20,127
31,20,127
32,20,127
33,20,127
34,20,127
35,20,127
36,20,127
37,20,127
38,20,127
39,20,127
40,20,1
41,20,1
42,20,2
43,20,2
44,20,2
45,20,2
46,20,3
47,20,3
48,20,4
49,20,4
50,20,4
51,20,5
52,20,5
53,20,5
54,20,5
55,20,5
56,20,5
57,20,5
58,20,5
59,20,5
60,20,5
61,20,5
62,20,5
63,20,5
64,20,5
65,20,4
0,21,5
1,21,5
2,21,5
3,21,5
4,21,5
5,21,5
6,21,5
7,21,5
8,21,5
9,21,5
10,21,5
11,21,5
12,21,5
13,21,5
14,21,5
15,21,5
16,21,5
17,21,5
18,21,5
19,21,5
20,21,5
21,21,5
22,21,5
23,21,5
24,21,5
25,21,5
26,21,5
27,21,5
28,21,4
29,21,127
30,21,127
31,21,127
32,21,127
33,21,127
34,21,127
35,21,127
36,21,127
37,21,127
38,21,127
39,21,127
40,21,1
41,21,1
42,21,2
43,21,2
44,21,2
45,21,2
46,21,3
47,21,3
48,21,4
49,21,4
50,21,4
51,21,5
52,21,5
53,21,5
54,21,5
55,21,5
56,21,5
57,21,5
58,21,5
59,21,5
60,21,5
61,21,5
62,21,5
63,21,5
64,21,5
65,21,3
0,22,5
1,22,5
2,22,5
3,22,5
4,22,5
5,22,5
6,22,5
7,22,5
8,22,5
9,22,5
10,22,5
11,22,5
12,22,5
13,22,5
14,22,5
15,22,5
16,22,5
17,22,5
18,22,5
19,22,5
20,22,5
21,22,5
22,22,5
23,22,5
24,22,5
25,22,5
26,22,5
27,22,5
28,22,4
29,22,4
30,22,127
31,22,127
32,22,127
33,22,127
34,22,127
35,22,127
36,22,127
37,22,127
38,22,127
39,22,127
40,22,127
41,22,1
42,22,2
43,22,2
44,22,2
45,22,3
46,22,3
47,22,3
48,22,4
49,22,4
50,22,4
51,22,5
52,22,5
53,22,5
54,22,5
55,22,5
56,22,5
57,22,5
58,22,5
59,22,5
60,22,5
61,22,5
62,22,5
63,22,5
64,22,4
65,22,2
0,23,5
1,23,5
2,23,5
3,23,5
4,23,5
5,23,5
6,23,5
7,23,5
8,23,5
9,23,5
10,23,5
11,23,5
12,23,5
13,23,5
14,23,5
15,23,5
16,23,5
17,23,5
18,23,5
19,23,5
20,23,5
21,23,5
22,23,5
23,23,5
24,23,5
25,23,5
26,23,5
27,23,5
28,23,4
29,23,4
30,23,127
31,23,127
32,23,127
33,23,127
34,23,127
35,23,127
36,23,127
37,23,127
38,23,127
39,23,127
40,23,127
41,23,1
42,23,2
43,23,2
44,23,2
45,23,3
46,23,3
47,23,3
48,23,4
49,23,4
50,23,5
51,23,5
52,23,5
53,23,5
54,23,5
55,23,5
56,23,5
57,23,5
58,23,5
59,23,5
60,23,5
61,23,5
62,23,5
63,23,5
64,23,4
65,23,2
0,24,5
1,24,5
2,24,5
3,24,5
4,24,5
5,24,5
6,24,5
7,24,5
8,24,5
9,24,5
10,24,5
11,24,5
12,24,5
13,24,5
14,24,5
15,24,5
16,24,5
17,24,5
18,24,5
19,24,5
20,24,5
21,24,5
22,24,5
23,24,5
24,24,5
25,24,5
26,24,5
27,24,4
28,24,4
29,24,3
30,24,3
31,24,127
32,24,127
33,24,127
34,24,127
35,24,127
36,24,127
37,24,127
38,24,127
39,24,127
40,24,127
41,24,1
42,24,2
43,24,2
44,24,2
45,24,3
46,24,3
47,24,4
48,24,4
49,24,4
50,24,5
51,24,5
52,24,5
53,24,5
54,24,5
55,24,5
56,24,5
57,24,5
58,24,5
59,24,5
60,24,5
61,24,5
62,24,5
63,24,5
64,24,4
65,24,2
0,25,5
1,25,5
2,25,5
3,25,5
4,25,5
5,25,5
6,25,5
7,25,5
8,25,5
9,25,5
10,25,5
11,25,5
12,25,5
13,25,5
14,25,5
15,25,5
16,25,5
17,25,5
18,25,5
19,25,5
20,25,5
21,25,5
22,25,5
23,25,5
24,25,5
25,25,4
26,25,4
27,25,4
28,25,4
29,25,3
30,25,3
31,25,127
32,25,127
33,25,127
34,25,127
35,25,127
36,25,127
37,25,127
38,25,127
39,25,127
40,25,1
41,25,1
42,25,2
43,25,2
44,25,2
45,25,3
46,25,3
47,25,4
48,25,4
49,25,4
50,25,5
51,25,5
52,25,5
53,25,5
54,25,5
55,25,5
56,25,5
57,25,5
58,25,5
59,25,5
60,25,5
61,25,5
62,25,5
63,25,5
64,25,3
65,25,1
0,26,5
1,26,5
2,26,5
3,26,5
4,26,5
5,26,5
6,26,5
7,26,5
8,26,5
9,26,5
10,26,5
11,26,5
12,26,5
13,26,5
14,26,5
15,26,5
16,26,5
17,26,5
18,26,5
19,26,5
20,26,5
21,26,5
22,26,5
23,26,5
24,26,5
25,26,4
26,26,4
27,26,4
28,26,4
29,26,3
30,26,2
31,26,1
32,26,127
33,26,127
34,26,127
35,26,127
36,26,127
37,26,127
38,26,127
39,26,127
40,26,1
41,26,1
42,26,2
43,26,2
44,26,2
45,26,3
46,26,3
47,26,4
48,26,4
49,26,5
50,26,5
51,26,5
52,26,5
53,26,5
54,26,5
55,26,5
56,26,5
57,26,5
58,26,5
59,26,5
60,26,5
61,26,5
62,26,5
63,26,5
64,26,3
65,26,2
0,27,5
1,27,5
2,27,5
3,27,5
4,27,5
5,27,5
6,27,5
7,27,5
8,27,5
9,27,5
10,27,5
11,27,5
12,27,5
13,27,5
14,27,5
15,27,5
16,27,5
17,27,5
18,27,5
19,27,5
20,27,5
21,27,5
22,27,5
23,27,5
24,27,5
25,27,4
26,27,3
27,27,4
28,27,4
29,27,3
30,27,3
31,27,2
32,27,1
33,27,127
34,27,127
35,27,127
36,27,127
37,27,127
38,27,127
39,27,127
40,27,1
41,27,1
42,27,1
43,27,2
44,27,2
45,27,3
46,27,3
47,27,4
48,27,4
49,27,5
50,27,5
51,27,5
52,27,5
53,27,5
54,27,5
55,27,5
56,27,5
57,27,5
58,27,5
59,27,5
60,27,5
61,27,5
62,27,5
63,27,5
64,27,4
65,27,2
0,28,5
1,28,5
2,28,5
3,28,5
4,28,5
5,28,5
6,28,5
7,28,5
8,28,5
9,28,5
10,28,5
11,28,5
12,28,5
13,28,5
14,28,5
15,28,5
16,28,5
17,28,5
18,28,5
19,28,5
20,28,5
21,28,5
22,28,5
23,28,5
24,28,5
25,28,4
26,28,4
27,28,4
28,28,4
29,28,4
30,28,3
31,28,3
32,28,2
33,28,127
34,28,127
35,28,127
36,28,127
37,28,127
38,28,127
39,28,127
40,28,1
41,28,1
42,28,1
43,28,2
44,28,2
45,28,3
46,28,3
47,28,4
48,28,4
49,28,5
50,28,5
51,28,5
52,28,5
53,28,5
54,28,5
55,28,5
56,28,5
57,28,5
58,28,5
59,28,5
60,28,5
61,28,5
62,28,5
63,28,5
64,28,5
65,28,3
0,29,5
1,29,5
2,29,5
3,29,5
4,29,5
5,29,5
6,29,5
7,29,5
8,29,5
9,29,5
10,29,5
11,29,5
12,29,5
13,29,5
14,29,5
15,29,5
16,29,5
17,29,5
18,29,5
19,29,5
20,29,5
21,29,5
22,29,5
23,29,5
24,29,5
25,29,5
26,29,4
27,29,4
28,29,4
29,29,4
30,29,4
31,29,3
32,29,3
33,29,127
34,29,127
35,29,127
36,29,127
37,29,127
38,29,127
39,29,1
40,29,1
41,29,1
42,29,1
43,29,2
44,29,2
45,29,3
46,29,4
47,29,4
48,29,5
49,29,5
50,29,5
51,29,5
52,29,5
53,29,5
54,29,5
55,29,5
56,29,5
57,29,5
58,29,5
59,29,5
60,29,5
61,29,5
62,29,5
63,29,5
64,29,5
65,29,5
0,30,5
1,30,5
2,30,5
3,30,5
4,30,5
5,30,5
6,30,5
7,30,5
8,30,5
9,30,5
10,30,5
11,30,5
12,30,5
13,30,5
14,30,5
15,30,5
16,30,5
17,30,5
18,30,5
19,30,5
20,30,5
21,30,5
22,30,5
23,30,5
24,30,5
25,30,5
26,30,4
27,30,4
28,30,4
29,30,4
30,30,4
31,30,4
32,30,4
33,30,127
34,30,127
35,30,127
36,30,127
37,30,127
38,30,1
39,30,1
40,30,1
41,30,127
42,30,1
43,30,1
44,30,2
45,30,3
46,30,4
47,30,4
48,30,5
49,30,5
50,30,5
51,30,5
52,30,5
53,30,5
54,30,5
55,30,5
56,30,5
57,30,5
58,30,5
59,30,5
60,30,5
61,30,5
62,30,5
63,30,5
64,30,5
65,30,4
0,31,5
1,31,5
2,31,5
3,31,5
4,31,5
5,31,5
6,31,5
7,31,5
8,31,5
9,31,5
10,31,5
11,31,5
12,31,5
13,31,5
14,31,5
15,31,5
16,31,5
17,31,5
18,31,5
19,31,5
20,31,5
21,31,5
22,31,5
23,31,5
24,31,5
25,31,5
26,31,4
27,31,4
28,31,4
29,31,4
30,31,4
31,31,4
32,31,4
33,31,3
34,31,127
35,31,127
36,31,127
37,31,2
38,31,2
39,31,2
40,31,127
41,31,127
42,31,127
43,31,1
44,31,2
45,31,3
46,31,4
47,31,5
48,31,5
49,31,5
50,31,5
51,31,5
52,31,5
53,31,5
54,31,5
55,31,5
56,31,5
57,31,5
58,31,5
59,31,5
60,31,5
61,31,5
62,31,5
63,31,5
64,31,5
65,31,4
0,32,5
1,32,5
2,32,5
3,32,5
4,32,5
5,32,5
6,32,5
7,32,5
8,32,5
9,32,5
10,32,5
11,32,5
12,32,5
13,32,5
14,32,5
15,32,5
16,32,5
17,32,5
18,32,5
19,32,5
20,32,5
21,32,5
22,32,5
23,32,5
24,32,5
25,32,4
26,32,4
27,32,4
28,32,4
29,32,4
30,32,4
31,32,4
32,32,4
33,32,3
34,32,3
35,32,127
36,32,2
37,32,3
38,32,3
39,32,3
40,32,127
41,32,127
42,32,127
43,32,1
44,32,2
45,32,3
46,32,4
47,32,5
48,32,5
49,32,5
50,32,5
51,32,5
52,32,5
53,32,5
54,32,5
55,32,5
56,32,5
57,32,5
58,32,5
59,32,5
60,32,5
61,32,5
62,32,5
63,32,5
64,32,5
65,32,5
0,33,5
1,33,5
2,33,5
3,33,5
4,33,5
5,33,5
6,33,5
7,33,5
8,33,5
9,33,5
10,33,5
11,33,5
12,33,5
13,33,5
14,33,5
15,33,5
16,33,5
17,33,5
18,33,5
19,33,5
20,33,5
21,33,5
22,33,5
23,33,5
24,33,5
25,33,4
26,33,4
27,33,4
28,33,4
29,33,4
30,33,4
31,33,5
32,33,5
33,33,4
34,33,4
35,33,3
36,33,4
37,33,4
38,33,4
39,33,4
40,33,127
41,33,127
42,33,127
43,33,127
44,33,2
45,33,4
46,33,5
47,33,5
48,33,5
49,33,5
50,33,5
51,33,5
52,33,5
53,33,5
54,33,5
55,33,5
56,33,5
57,33,5
58,33,5
59,33,5
60,33,5
61,33,5
62,33,5
63,33,5
64,33,5
65,33,5
0,34,5
1,34,5
2,34,5
3,34,5
4,34,5
5,34,5
6,34,5
7,34,5
8,34,5
9,34,5
10,34,5
11,34,5
12,34,5
13,34,5
14,34,5
15,34,5
16,34,5
17,34,5
18,34,5
19,34,5
20,34,5
21,34,5
22,34,5
23,34,5
24,34,5
25,34,4
26,34,3
27,34,3
28,34,4
29,34,4
30,34,4
31,34,5
32,34,5
33,34,5
34,34,5
35,34,5
36,34,5
37,34,5
38,34,5
39,34,4
40,34,3
41,34,127
42,34,127
43,34,127
44,34,2
45,34,4
46,34,5
47,34,5
48,34,5
49,34,5
50,34,5
51,34,5
52,34,5
53,34,5
54,34,5
55,34,5
56,34,5
57,34,5
58,34,5
59,34,5
60,34,5
61,34,5
62,34,5
63,34,5
64,34,5
65,34,5
0,35,5
1,35,5
2,35,5
3,35,5
4,35,5
5,35,5
6,35,5
7,35,5
8,35,5
9,35,5
10,35,5
11,35,5
12,35,5
13,35,5
14,35,5
15,35,5
16,35,5
17,35,5
18,35,5
