x,y,value
76.18,24.080000000000002,5
76.68,24.080000000000002,5
77.18,24.080000000000002,5
77.68,24.080000000000002,5
78.18,24.080000000000002,5
78.68,24.080000000000002,5
79.18,24.080000000000002,5
79.68,24.080000000000002,5
80.18,24.080000000000002,5
80.68,24.080000000000002,5
81.18,24.080000000000002,5
81.68,24.080000000000002,5
82.18,24.080000000000002,5
82.68,24.080000000000002,5
83.18,24.080000000000002,5
83.68,24.080000000000002,5
84.18,24.080000000000002,5
84.68,24.080000000000002,5
85.18,24.080000000000002,5
85.68,24.080000000000002,5
86.18,24.080000000000002,5
86.68,24.080000000000002,5
87.18,24.080000000000002,5
87.68,24.080000000000002,5
88.18,24.080000000000002,5
88.68,24.080000000000002,5
89.18,24.080000000000002,5
89.68,24.080000000000002,5
90.18,24.080000000000002,5
90.68,24.080000000000002,5
91.18,24.080000000000002,5
91.68,24.080000000000002,5
92.18,24.080000000000002,5
92.68,24.080000000000002,32767
60.18,23.580000000000002,1
60.68,23.580000000000002,1
61.18,23.580000000000002,1
61.68,23.580000000000002,1
62.18,23.580000000000002,1
62.68,23.580000000000002,1
63.18,23.580000000000002,1
63.68,23.580000000000002,2
64.18,23.580000000000002,2
64.68,23.580000000000002,2
65.18,23.580000000000002,3
65.68,23.580000000000002,3
66.18,23.580000000000002,4
66.68,23.580000000000002,4
67.18,23.580000000000002,4
67.68,23.580000000000002,4
68.18,23.580000000000002,4
68.68,23.580000000000002,5
69.18,23.580000000000002,5
69.68,23.580000000000002,5
70.18,23.580000000000002,5
70.68,23.580000000000002,5
71.18,23.580000000000002,5
71.68,23.580000000000002,5
72.18,23.580000000000002,5
72.68,23.580000000000002,5
73.18,23.580000000000002,5
73.68,23.580000000000002,5
74.18,23.580000000000002,5
74.68,23.580000000000002,5
75.18,23.580000000000002,5
75.68,23.580000000000002,5
76.18,23.580000000000002,5
76.68,23.580000000000002,5
77.18,23.580000000000002,5
77.68,23.580000000000002,5
78.18,23.580000000000002,5
78.68,23.580000000000002,5
79.18,23.580000000000002,5
79.68,23.580000000000002,5
80.18,23.580000000000002,5
80.68,23.580000000000002,5
81.18,23.580000000000002,5
81.68,23.580000000000002,5
82.18,23.580000000000002,5
82.68,23.580000000000002,5
83.18,23.580000000000002,5
83.68,23.580000000000002,5
84.18,23.580000000000002,5
84.68,23.580000000000002,5
85.18,23.580000000000002,5
85.68,23.580000000000002,5
86.18,23.580000000000002,5
86.68,23.580000000000002,5
87.18,23.580000000000002,5
87.68,23.580000000000002,5
88.18,23.580000000000002,5
88.68,23.580000000000002,5
89.18,23.580000000000002,5
89.68,23.580000000000002,5
90.18,23.580000000000002,5
90.68,23.580000000000002,5
91.18,23.580000000000002,5
91.68,23.580000000000002,5
92.18,23.580000000000002,5
92.68,23.580000000000002,32767
