x,y,Wave_Power,Bathymetry,Distance_to_Shore,Chlorophyll,Salinity
76.68,19.08,127,255,127,5,127
77.18,19.08,127,255,127,5,127
77.68,19.08,127,255,127,5,127
78.18,19.08,127,255,127,5,127
78.68,19.08,127,255,127,5,127
79.18,19.08,127,255,127,5,127
79.68,19.08,127,255,127,5,127
80.18,19.08,127,255,127,5,127
80.68,19.08,127,255,127,5,127
81.18,19.08,127,255,127,5,127
81.68,19.08,127,255,127,5,127
82.18,19.08,127,255,127,5,127
82.68,19.08,127,255,127,5,127
83.18,19.08,127,255,127,5,127
83.68,19.08,127,255,127,5,127
84.18,19.08,127,255,127,5,127
84.68,19.08,127,255,127,5,1
85.18,19.08,3,0,2,4,1
85.68,19.08,4,0,2,3,1
86.18,19.08,4,0,2,3,1
86.68,19.08,5,1,2,3,1
87.18,19.08,5,1,2,3,1
87.68,19.08,5,1,2,3,1
88.18,19.08,5,2,2,3,1
88.68,19.08,5,2,2,3,1
89.18,19.08,5,2,2,3,1
89.68,19.08,5,2,2,3,1
90.18,19.08,5,3,2,3,1
90.68,19.08,5,3,2,3,1
91.18,19.08,5,3,2,3,1
91.68,19.08,5,3,2,3,1
92.18,19.08,5,4,2,3,1
92.68,19.08,5,4,2,32767,127
60.18,18.58,5,255,127,1,1
60.68,18.58,5,255,3,1,1
61.18,18.58,5,255,3,1,1
61.68,18.58,5,255,3,1,1
62.18,18.58,5,255,3,1,1
62.68,18.58,5,255,3,1,1
63.18,18.58,5,255,3,1,1
63.68,18.58,5,255,3,1,1
64.18,18.58,5,255,3,1,1
64.68,18.58,5,255,3,1,1
65.18,18.58,5,255,3,1,1
65.68,18.58,5,255,3,1,1
66.18,18.58,5,4,3,1,1
66.68,18.58,5,4,3,1,1
67.18,18.58,5,4,3,1,1
67.68,18.58,5,3,3,1,1
68.18,18.58,5,3,3,1,1
68.68,18.58,5,3,3,1,1
69.18,18.58,5,2,3,1,1
69.68,18.58,5,2,3,2,1
70.18,18.58,5,2,3,3,1
70.68,18.58,5,2,3,4,1
71.18,18.58,5,1,3,4,1
71.68,18.58,5,1,3,4,1
72.18,18.58,5,0,3,4,1
72.68,18.58,5,0,3,5,2
73.18,18.58,127,255,2,5,127
73.68,18.58,127,255,127,5,127
74.18,18.58,127,255,127,5,127
74.68,18.58,127,255,127,5,127
75.18,18.58,127,255,127,5,127
75.68,18.58,127,255,127,5,127
76.18,18.58,127,255,127,5,127
76.68,18.58,127,255,127,5,127
77.18,18.58,127,255,127,5,127
77.68,18.58,127,255,127,5,127
78.18,18.58,127,255,127,5,3
78.68,18.58,127,255,127,5,127
79.18,18.58,127,255,127,5,127
79.68,18.58,127,255,127,5,127
80.18,18.58,127,255,127,5,127
80.68,18.58,127,255,127,5,127
81.18,18.58,127,255,127,5,127
81.68,18.58,127,255,127,5,127
82.18,18.58,127,255,127,5,127
82.68,18.58,127,255,127,5,127
83.18,18.58,127,255,127,5,127
83.68,18.58,127,255,127,5,127
84.18,18.58,2,255,127,5,1
84.68,18.58,3,0,2,4,1
85.18,18.58,4,0,2,3,1
85.68,18.58,4,1,2,3,1
86.18,18.58,5,1,2,2,1
86.68,18.58,5,1,2,2,1
87.18,18.58,5,1,2,2,1
87.68,18.58,5,2,2,2,1
88.18,18.58,5,2,2,2,1
88.68,18.58,5,2,2,2,1
89.18,18.58,5,3,2,3,1
89.68,18.58,5,3,2,3,1
90.18,18.58,5,3,2,3,1
90.68,18.58,5,3,2,3,1
91.18,18.58,5,4,2,3,1
91.68,18.58,5,4,2,2,1
92.18,18.58,5,4,2,2,1
92.68,18.58,5,255,2,32767,127
60.18,18.08,5,255,127,1,1
60.68,18.08,5,255,3,1,1
61.18,18.08,5,255,3,1,1
61.68,18.08,5,255,3,1,1
62.18,18.08,5,255,3,1,1
62.68,18.08,5,255,3,1,1
63.18,18.08,5,255,3,1,1
63.68,18.08,5,255,3,1,1
64.18,18.08,5,255,3,1,1
64.68,18.08,5,255,3,1,1
65.18,18.08,5,255,3,1,1
65.68,18.08,5,255,3,1,1
66.18,18.08,5,255,3,1,1
66.68,18.08,5,4,3,1,1
67.18,18.08,5,4,3,1,1
67.68,18.08,5,4,3,1,1
68.18,18.08,5,3,3,1,1
68.68,18.08,5,3,3,1,1
69.18,18.08,5,3,3,1,1
69.68,18.08,5,3,3,2,1
70.18,18.08,5,2,3,3,1
70.68,18.08,5,2,3,4,1
71.18,18.08,5,1,3,4,1
71.68,18.08,5,1,3,4,1
72.18,18.08,5,0,3,4,1
72.68,18.08,5,0,3,5,1
73.18,18.08,5,255,2,5,127
73.68,18.08,127,255,127,5,127
74.18,18.08,127,255,127,5,127
74.68,18.08,127,255,127,5,127
75.18,18.08,127,255,127,5,127
75.68,18.08,127,255,127,5,127
76.18,18.08,127,255,127,5,127
76.68,18.08,127,255,127,5,127
77.18,18.08,127,255,127,5,127
77.68,18.08,127,255,127,5,127
78.18,18.08,127,255,127,5,127
78.68,18.08,127,255,127,5,127
79.18,18.08,127,255,127,5,127
79.68,18.08,127,255,127,5,127
80.18,18.08,127,255,127,5,127
80.68,18.08,127,255,127,5,127
81.18,18.08,127,255,127,5,127
81.68,18.08,127,255,127,5,127
82.18,18.08,127,255,127,5,127
82.68,18.08,127,255,127,5,127
83.18,18.08,127,255,127,5,1
83.68,18.08,2,255,127,5,1
84.18,18.08,3,0,2,4,1
84.68,18.08,4,0,2,3,1
85.18,18.08,4,1,2,2,1
85.68,18.08,5,1,2,2,1
86.18,18.08,5,1,2,2,1
86.68,18.08,5,2,2,2,1
87.18,18.08,5,2,2,2,1
87.68,18.08,5,2,2,2,1
88.18,18.08,5,2,2,2,1
88.68,18.08,5,3,2,2,1
89.18,18.08,5,3,2,2,1
89.68,18.08,5,3,2,2,1
90.18,18.08,5,4,2,2,1
90.68,18.08,5,4,2,2,1
91.18,18.08,5,4,2,2,1
91.68,18.08,5,4,2,2,1
92.18,18.08,5,255,2,2,1
92.68,18.08,5,255,2,32767,127
60.18,17.580000000000002,5,255,127,1,1
60.68,17.580000000000002,5,255,3,1,1
61.18,17.580000000000002,5,255,3,1,1
61.68,17.580000000000002,5,255,3,1,1
62.18,17.580000000000002,5,255,3,1,1
62.68,17.580000000000002,5,255,3,1,1
63.18,17.580000000000002,5,255,3,1,1
63.68,17.580000000000002,5,255,3,1,1
64.18,17.580000000000002,5,255,3,1,1
64.68,17.580000000000002,5,255,3,1,1
65.18,17.580000000000002,5,255,3,1,1
65.68,17.580000000000002,5,255,3,1,1
66.18,17.580000000000002,5,255,3,1,1
66.68,17.580000000000002,5,255,3,1,1
67.18,17.580000000000002,5,4,3,1,1
67.68,17.580000000000002,5,4,3,1,1
68.18,17.580000000000002,5,4,3,1,1
68.68,17.580000000000002,5,4,3,1,1
69.18,17.580000000000002,5,3,3,1,1
69.68,17.580000000000002,5,3,3,1,1
70.18,17.580000000000002,5,3,3,2,1
70.68,17.580000000000002,5,2,3,3,1
71.18,17.580000000000002,5,1,3,4,1
71.68,17.580000000000002,5,1,3,4,1
72.18,17.580000000000002,5,0,3,4,1
72.68,17.580000000000002,5,0,3,4,1
73.18,17.580000000000002,5,255,2,5,127
73.68,17.580000000000002,127,255,127,5,127
74.18,17.580000000000002,127,255,127,5,127
74.68,17.580000000000002,127,255,127,5,127
75.18,17.580000000000002,127,255,127,5,127
75.68,17.580000000000002,127,255,127,5,127
76.18,17.580000000000002,127,255,127,5,127
76.68,17.580000000000002,127,255,127,5,127
77.18,17.580000000000002,127,255,127,5,127
77.68,17.580000000000002,127,255,127,5,127
78.18,17.580000000000002,127,255,127,5,127
78.68,17.580000000000002,127,255,127,5,127
79.18,17.580000000000002,127,255,127,5,127
79.68,17.580000000000002,127,255,127,5,127
80.18,17.580000000000002,127,255,127,5,127
80.68,17.580000000000002,127,255,127,5,127
81.18,17.580000000000002,127,255,127,5,127
81.68,17.580000000000002,127,255,127,5,127
82.18,17.580000000000002,127,255,127,5,127
82.68,17.580000000000002,127,255,127,5,1
83.18,17.580000000000002,127,255,2,5,1
83.68,17.580000000000002,3,0,2,4,1
84.18,17.580000000000002,4,0,2,3,1
84.68,17.580000000000002,4,1,2,2,1
85.18,17.580000000000002,5,1,2,2,1
85.68,17.580000000000002,5,1,2,2,1
86.18,17.580000000000002,5,2,2,2,1
86.68,17.580000000000002,5,2,2,2,1
87.18,17.580000000000002,5,2,2,2,1
87.68,17.580000000000002,5,2,2,2,1
88.18,17.580000000000002,5,3,2,2,1
88.68,17.580000000000002,5,3,2,2,1
89.18,17.580000000000002,5,3,2,2,1
89.68,17.580000000000002,5,4,2,2,1
90.18,17.580000000000002,5,4,2,2,1
90.68,17.580000000000002,5,4,2,2,1
91.18,17.580000000000002,5,4,2,2,1
91.68,17.580000000000002,5,255,2,2,1
92.18,17.580000000000002,5,255,2,2,1
92.68,17.580000000000002,5,255,2,32767,127
60.18,17.080000000000002,5,255,127,1,1
60.68,17.080000000000002,5,255,3,1,1
61.18,17.080000000000002,5,255,3,1,1
61.68,17.080000000000002,5,255,3,1,1
62.18,17.080000000000002,5,255,3,1,1
62.68,17.080000000000002,5,255,3,1,1
63.18,17.080000000000002,5,255,3,1,1
63.68,17.080000000000002,5,255,3,1,1
64.18,17.080000000000002,5,255,3,1,1
64.68,17.080000000000002,5,255,3,1,1
65.18,17.080000000000002,5,255,3,1,1
65.68,17.080000000000002,5,255,3,1,1
66.18,17.080000000000002,5,255,3,1,1
66.68,17.080000000000002,5,255,3,1,1
67.18,17.080000000000002,5,255,3,1,1
67.68,17.080000000000002,5,255,3,1,1
68.18,17.080000000000002,5,4,3,1,1
68.68,17.080000000000002,5,4,3,1,1
69.18,17.080000000000002,5,4,3,1,1
69.68,17.080000000000002,5,3,3,1,1
70.18,17.080000000000002,5,3,3,1,1
70.68,17.080000000000002,5,2,3,2,1
71.18,17.080000000000002,5,2,3,3,1
71.68,17.080000000000002,5,1,3,4,1
72.18,17.080000000000002,5,1,3,4,1
72.68,17.080000000000002,5,0,3,4,1
73.18,17.080000000000002,5,0,2,5,1
73.68,17.080000000000002,127,255,2,5,127
74.18,17.080000000000002,127,255,127,5,127
74.68,17.080000000000002,127,255,127,5,127
75.18,17.080000000000002,127,255,127,5,127
75.68,17.080000000000002,127,255,127,5,127
76.18,17.080000000000002,127,255,127,5,127
76.68,17.080000000000002,127,255,127,5,127
77.18,17.080000000000002,127,255,127,5,127
77.68,17.080000000000002,127,255,127,5,127
78.18,17.080000000000002,127,255,127,5,127
78.68,17.080000000000002,127,255,127,5,127
79.18,17.080000000000002,127,255,127,5,127
79.68,17.080000000000002,127,255,127,5,127
80.18,17.080000000000002,127,255,127,5,127
80.68,17.080000000000002,127,255,127,5,127
81.18,17.080000000000002,127,255,127,5,127
81.68,17.080000000000002,127,255,127,5,127
82.18,17.080000000000002,127,255,127,5,1
82.68,17.080000000000002,2,0,2,4,1
83.18,17.080000000000002,3,0,2,3,1
83.68,17.080000000000002,3,0,2,2,1
84.18,17.080000000000002,4,1,2,2,1
84.68,17.080000000000002,4,1,2,2,1
85.18,17.080000000000002,5,1,2,2,1
85.68,17.080000000000002,5,2,2,2,1
86.18,17.080000000000002,5,2,2,2,1
86.68,17.080000000000002,5,2,2,2,1
87.18,17.080000000000002,5,3,2,2,1
87.68,17.080000000000002,5,3,2,2,1
88.18,17.080000000000002,5,3,2,2,1
88.68,17.080000000000002,5,4,2,2,1
89.18,17.080000000000002,5,4,2,2,1
89.68,17.080000000000002,5,4,2,2,1
90.18,17.080000000000002,5,255,2,2,1
90.68,17.080000000000002,5,255,2,2,1
91.18,17.080000000000002,5,255,2,2,1
91.68,17.080000000000002,5,255,2,2,1
92.18,17.080000000000002,5,255,2,2,1
92.68,17.080000000000002,5,255,2,32767,127
60.18,16.580000000000002,5,255,127,1,1
60.68,16.580000000000002,5,255,3,1,1
61.18,16.580000000000002,5,255,3,1,1
61.68,16.580000000000002,5,255,3,1,1
62.18,16.580000000000002,5,255,3,1,1
62.68,16.580000000000002,5,255,3,1,1
63.18,16.580000000000002,5,255,3,1,1
63.68,16.580000000000002,5,255,3,1,1
64.18,16.580000000000002,5,255,3,1,1
64.68,16.580000000000002,5,255,3,1,1
65.18,16.580000000000002,5,255,3,1,1
65.68,16.580000000000002,5,255,3,1,1
66.18,16.580000000000002,5,255,3,1,1
66.68,16.580000000000002,5,255,3,1,1
67.18,16.580000000000002,5,255,3,1,1
67.68,16.580000000000002,5,255,3,1,1
68.18,16.580000000000002,5,255,3,1,1
68.68,16.580000000000002,5,4,3,1,1
69.18,16.580000000000002,5,4,3,1,1
69.68,16.580000000000002,5,3,3,1,1
70.18,16.580000000000002,5,3,3,1,1
70.68,16.580000000000002,5,2,3,2,1
71.18,16.580000000000002,5,2,3,2,1
71.68,16.580000000000002,5,1,3,3,1
72.18,16.580000000000002,5,1,3,4,1
72.68,16.580000000000002,5,0,3,4,1
73.18,16.580000000000002,5,0,3,5,1
73.68,16.580000000000002,127,255,2,5,127
74.18,16.580000000000002,127,255,127,5,127
74.68,16.580000000000002,127,255,127,5,127
75.18,16.580000000000002,127,255,127,5,127
75.68,16.580000000000002,127,255,127,5,127
76.18,16.580000000000002,127,255,127,5,127
76.68,16.580000000000002,127,255,127,5,127
77.18,16.580000000000002,127,255,127,5,127
77.68,16.580000000000002,127,255,127,5,127
78.18,16.580000000000002,127,255,127,5,127
78.68,16.580000000000002,127,255,127,5,127
79.18,16.580000000000002,127,255,127,5,127
79.68,16.580000000000002,127,255,127,5,127
80.18,16.580000000000002,127,255,127,5,127
80.68,16.580000000000002,127,255,127,5,127
81.18,16.580000000000002,127,255,127,5,127
81.68,16.580000000000002,127,255,127,5,127
82.18,16.580000000000002,127,255,127,4,1
82.68,16.580000000000002,2,0,2,3,1
83.18,16.580000000000002,3,0,2,2,1
83.68,16.580000000000002,4,1,2,2,1
84.18,16.580000000000002,4,1,2,2,1
84.68,16.580000000000002,4,1,2,2,1
85.18,16.580000000000002,5,2,2,2,1
85.68,16.580000000000002,5,2,2,2,1
86.18,16.580000000000002,5,2,2,2,1
86.68,16.580000000000002,5,3,2,2,1
87.18,16.580000000000002,5,3,2,2,1
87.68,16.580000000000002,5,3,2,2,1
88.18,16.580000000000002,5,4,2,2,1
88.68,16.580000000000002,5,4,2,2,1
89.18,16.580000000000002,5,4,2,2,1
89.68,16.580000000000002,5,255,2,2,1
90.18,16.580000000000002,5,255,2,2,1
90.68,16.580000000000002,5,255,2,2,1
91.18,16.580000000000002,5,255,2,2,1
91.68,16.580000000000002,5,255,2,2,1
92.18,16.580000000000002,5,255,2,2,1
92.68,16.580000000000002,5,255,2,32767,127
60.18,16.080000000000002,5,255,127,1,1
60.68,16.080000000000002,5,255,3,1,1
61.18,16.080000000000002,5,255,3,1,1
61.68,16.080000000000002,5,255,3,1,1
62.18,16.080000000000002,5,255,3,1,1
62.68,16.080000000000002,5,255,3,1,1
63.18,16.080000000000002,5,255,3,1,1
63.68,16.080000000000002,5,255,3,1,1
64.18,16.080000000000002,5,255,3,1,1
64.68,16.080000000000002,5,255,3,1,1
65.18,16.080000000000002,5,255,3,1,1
65.68,16.080000000000002,5,255,3,1,1
66.18,16.080000000000002,5,255,3,1,1
66.68,16.080000000000002,5,255,3,1,1
67.18,16.080000000000002,5,255,3,1,1
67.68,16.080000000000002,5,255,3,1,1
68.18,16.080000000000002,5,255,3,1,1
68.68,16.080000000000002,5,4,3,1,1
69.18,16.080000000000002,5,4,3,1,1
69.68,16.080000000000002,5,3,3,1,1
70.18,16.080000000000002,5,3,3,1,1
70.68,16.080000000000002,5,2,3,2,1
71.18,16.080000000000002,5,2,3,2,1
71.68,16.080000000000002,5,1,3,3,1
72.18,16.080000000000002,5,1,3,3,1
72.68,16.080000000000002,5,0,3,4,1
73.18,16.080000000000002,5,0,3,4,1
73.68,16.080000000000002,5,255,2,5,127
74.18,16.080000000000002,127,255,127,5,3
74.68,16.080000000000002,127,255,127,5,127
75.18,16.080000000000002,127,255,127,5,127
75.68,16.080000000000002,127,255,127,5,127
76.18,16.080000000000002,127,255,127,5,127
76.68,16.080000000000002,127,255,127,5,127
77.18,16.080000000000002,127,255,127,5,127
77.68,16.080000000000002,127,255,127,5,127
78.18,16.080000000000002,127,255,127,5,127
78.68,16.080000000000002,127,255,127,5,127
79.18,16.080000000000002,127,255,127,5,127
79.68,16.080000000000002,127,255,127,5,127
80.18,16.080000000000002,127,255,127,5,127
80.68,16.080000000000002,127,255,127,5,1
81.18,16.080000000000002,127,0,2,4,1
81.68,16.080000000000002,2,0,2,4,1
82.18,16.080000000000002,2,0,2,3,1
82.68,16.080000000000002,3,0,2,2,1
83.18,16.080000000000002,3,1,2,2,1
83.68,16.080000000000002,4,1,2,1,1
84.18,16.080000000000002,4,1,2,2,1
84.68,16.080000000000002,4,2,2,2,1
85.18,16.080000000000002,5,2,2,2,1
85.68,16.080000000000002,5,2,2,2,1
86.18,16.080000000000002,5,3,2,2,1
86.68,16.080000000000002,5,3,2,2,1
87.18,16.080000000000002,5,4,2,2,1
87.68,16.080000000000002,5,4,2,2,1
88.18,16.080000000000002,5,4,2,2,1
88.68,16.080000000000002,5,4,2,2,1
89.18,16.080000000000002,5,255,2,2,1
89.68,16.080000000000002,5,255,2,2,1
90.18,16.080000000000002,5,255,2,2,1
90.68,16.080000000000002,5,255,2,2,1
91.18,16.080000000000002,5,255,2,2,1
91.68,16.080000000000002,5,255,2,2,1
92.18,16.080000000000002,5,255,2,2,1
92.68,16.080000000000002,5,255,2,32767,127
60.18,15.580000000000002,5,255,127,1,1
60.68,15.580000000000002,5,255,3,1,1
61.18,15.580000000000002,5,255,3,1,1
61.68,15.580000000000002,5,255,3,1,1
62.18,15.580000000000002,5,255,3,1,1
62.68,15.580000000000002,5,255,3,1,1
63.18,15.580000000000002,5,255,3,1,1
63.68,15.580000000000002,5,255,3,1,1
64.18,15.580000000000002,5,255,3,1,1
64.68,15.580000000000002,5,255,3,1,1
65.18,15.580000000000002,5,255,3,1,1
65.68,15.580000000000002,5,255,3,1,1
66.18,15.580000000000002,5,255,3,1,1
66.68,15.580000000000002,5,255,3,1,1
67.18,15.580000000000002,5,255,3,1,1
67.68,15.580000000000002,5,255,3,1,1
68.18,15.580000000000002,5,255,3,1,1
68.68,15.580000000000002,5,255,3,1,1
69.18,15.580000000000002,5,4,3,1,1
69.68,15.580000000000002,5,4,3,1,1
70.18,15.580000000000002,5,3,3,1,1
70.68,15.580000000000002,5,3,3,2,1
71.18,15.580000000000002,5,2,3,2,1
71.68,15.580000000000002,5,1,3,2,1
72.18,15.580000000000002,5,1,3,3,1
72.68,15.580000000000002,5,0,3,4,1
73.18,15.580000000000002,5,0,3,4,1
73.68,15.580000000000002,5,0,2,5,1
74.18,15.580000000000002,127,255,2,5,127
74.68,15.580000000000002,127,255,127,5,127
75.18,15.580000000000002,127,255,127,5,127
75.68,15.580000000000002,127,255,127,5,127
76.18,15.580000000000002,127,255,127,5,127
76.68,15.580000000000002,127,255,127,5,127
77.18,15.580000000000002,127,255,127,5,127
77.68,15.580000000000002,127,255,127,5,127
78.18,15.580000000000002,127,255,127,5,127
78.68,15.580000000000002,127,255,127,5,127
79.18,15.580000000000002,127,255,127,5,127
79.68,15.580000000000002,127,255,127,5,127
80.18,15.580000000000002,127,255,127,4,1
80.68,15.580000000000002,1,0,2,4,1
81.18,15.580000000000002,2,0,2,3,1
81.68,15.580000000000002,2,0,2,3,1
82.18,15.580000000000002,2,0,2,2,1
82.68,15.580000000000002,3,1,2,2,1
83.18,15.580000000000002,3,1,2,2,1
83.68,15.580000000000002,4,1,2,1,1
84.18,15.580000000000002,4,2,2,1,1
84.68,15.580000000000002,4,2,2,2,1
85.18,15.580000000000002,5,3,2,2,1
85.68,15.580000000000002,5,3,2,2,1
86.18,15.580000000000002,5,3,2,2,1
86.68,15.580000000000002,5,4,2,2,1
87.18,15.580000000000002,5,4,2,2,1
87.68,15.580000000000002,5,4,2,2,1
88.18,15.580000000000002,5,255,2,2,1
88.68,15.580000000000002,5,255,2,2,1
89.18,15.580000000000002,5,255,2,2,1
89.68,15.580000000000002,5,255,2,2,1
90.18,15.580000000000002,5,255,2,2,1
90.68,15.580000000000002,5,255,2,2,1
91.18,15.580000000000002,5,255,2,2,1
91.68,15.580000000000002,5,255,2,2,1
92.18,15.580000000000002,5,255,2,2,1
92.68,15.580000000000002,4,255,2,32767,127
60.18,15.080000000000002,5,255,127,1,1
60.68,15.080000000000002,5,255,3,1,1
61.18,15.080000000000002,5,255,3,1,1
61.68,15.080000000000002,5,255,3,1,1
62.18,15.080000000000002,5,255,3,1,1
62.68,15.080000000000002,5,255,3,1,1
63.18,15.080000000000002,5,255,3,1,1
63.68,15.080000000000002,5,255,3,1,1
64.18,15.080000000000002,5,255,3,1,1
64.68,15.080000000000002,5,255,3,1,1
65.18,15.080000000000002,5,255,3,1,1
65.68,15.080000000000002,5,255,3,1,1
66.18,15.080000000000002,5,255,3,1,1
66.68,15.080000000000002,5,255,3,1,1
67.18,15.080000000000002,5,255,3,1,1
67.68,15.080000000000002,5,255,3,1,1
68.18,15.080000000000002,5,255,3,1,1
68.68,15.080000000000002,5,255,3,1,1
69.18,15.080000000000002,5,4,3,1,1
69.68,15.080000000000002,5,4,3,1,1
70.18,15.080000000000002,5,3,3,1,1
70.68,15.080000000000002,5,3,3,2,1
71.18,15.080000000000002,5,2,3,2,1
71.68,15.080000000000002,5,2,3,2,1
72.18,15.080000000000002,5,1,3,3,1
72.68,15.080000000000002,5,1,3,4,1
73.18,15.080000000000002,5,0,3,4,1
73.68,15.080000000000002,5,0,2,4,1
74.18,15.080000000000002,127,255,2,5,2
74.68,15.080000000000002,127,255,127,5,127
75.18,15.080000000000002,127,255,127,5,127
75.68,15.080000000000002,127,255,127,5,127
76.18,15.080000000000002,127,255,127,5,5
76.68,15.080000000000002,127,255,127,5,127
77.18,15.080000000000002,127,255,127,5,127
77.68,15.080000000000002,127,255,127,5,127
78.18,15.080000000000002,127,255,127,5,127
78.68,15.080000000000002,127,255,127,5,127
79.18,15.080000000000002,127,255,127,5,127
79.68,15.080000000000002,127,255,127,5,1
80.18,15.080000000000002,1,0,2,4,1
80.68,15.080000000000002,1,0,2,3,1
81.18,15.080000000000002,2,0,2,2,1
81.68,15.080000000000002,2,1,2,2,1
82.18,15.080000000000002,2,1,2,2,1
82.68,15.080000000000002,3,1,2,1,1
83.18,15.080000000000002,3,1,2,1,1
83.68,15.080000000000002,4,2,2,1,1
84.18,15.080000000000002,4,2,2,1,1
84.68,15.080000000000002,4,3,2,1,1
85.18,15.080000000000002,5,3,2,2,1
85.68,15.080000000000002,5,3,2,2,1
86.18,15.080000000000002,5,4,2,2,1
86.68,15.080000000000002,5,4,2,2,1
87.18,15.080000000000002,5,4,2,2,1
87.68,15.080000000000002,5,255,2,2,1
88.18,15.080000000000002,5,255,2,2,1
88.68,15.080000000000002,5,255,2,2,1
89.18,15.080000000000002,5,255,2,2,1
89.68,15.080000000000002,5,255,2,2,1
90.18,15.080000000000002,5,255,2,2,1
90.68,15.080000000000002,5,255,2,2,1
91.18,15.080000000000002,5,255,2,2,1
91.68,15.080000000000002,5,255,2,2,1
92.18,15.080000000000002,5,255,2,2,1
92.68,15.080000000000002,4,255,2,32767,127
60.18,14.580000000000002,5,255,127,1,1
60.68,14.580000000000002,5,255,3,1,1
61.18,14.580000000000002,5,255,3,1,1
61.68,14.580000000000002,5,255,3,1,1
62.18,14.580000000000002,5,255,3,1,1
62.68,14.580000000000002,5,255,3,1,1
63.18,14.580000000000002,5,255,3,1,1
63.68,14.580000000000002,5,255,3,1,1
64.18,14.580000000000002,5,255,3,1,1
64.68,14.580000000000002,5,255,3,1,1
65.18,14.580000000000002,5,255,3,1,1
65.68,14.580000000000002,5,255,3,1,1
66.18,14.580000000000002,5,255,3,1,1
66.68,14.580000000000002,5,255,3,1,1
67.18,14.580000000000002,5,255,3,1,1
67.68,14.580000000000002,5,255,3,1,1
68.18,14.580000000000002,5,255,3,1,1
68.68,14.580000000000002,5,255,3,1,1
69.18,14.580000000000002,5,4,3,1,1
69.68,14.580000000000002,5,4,3,1,1
70.18,14.580000000000002,5,3,3,1,1
70.68,14.580000000000002,5,3,3,2,1
71.18,14.580000000000002,5,2,3,2,1
71.68,14.580000000000002,5,2,3,2,1
72.18,14.580000000000002,5,1,3,3,1
72.68,14.580000000000002,5,1,3,3,1
73.18,14.580000000000002,5,0,3,4,1
73.68,14.580000000000002,5,0,3,4,1
74.18,14.580000000000002,5,0,2,5,1
74.68,14.580000000000002,127,255,2,5,127
75.18,14.580000000000002,127,255,127,5,127
75.68,14.580000000000002,127,255,127,5,127
76.18,14.580000000000002,127,255,127,5,127
76.68,14.580000000000002,127,255,127,5,127
77.18,14.580000000000002,127,255,127,5,127
77.68,14.580000000000002,127,255,127,5,127
78.18,14.580000000000002,127,255,127,5,127
78.68,14.580000000000002,127,255,127,5,127
79.18,14.580000000000002,127,255,127,5,127
79.68,14.580000000000002,127,255,127,5,2
80.18,14.580000000000002,1,255,2,4,1
80.68,14.580000000000002,1,0,2,3,1
81.18,14.580000000000002,2,1,2,2,1
81.68,14.580000000000002,2,1,2,1,1
82.18,14.580000000000002,2,1,2,1,1
82.68,14.580000000000002,3,2,2,1,1
83.18,14.580000000000002,3,2,2,1,1
83.68,14.580000000000002,3,2,2,1,1
84.18,14.580000000000002,4,3,2,1,1
84.68,14.580000000000002,4,3,2,1,1
85.18,14.580000000000002,4,3,2,1,1
85.68,14.580000000000002,5,4,2,2,1
86.18,14.580000000000002,5,4,2,2,1
86.68,14.580000000000002,5,4,2,2,1
87.18,14.580000000000002,5,255,2,2,1
87.68,14.580000000000002,5,255,2,2,1
88.18,14.580000000000002,5,255,2,2,1
88.68,14.580000000000002,5,255,2,2,1
89.18,14.580000000000002,5,255,2,2,1
89.68,14.580000000000002,5,255,2,2,1
90.18,14.580000000000002,5,255,2,2,1
90.68,14.580000000000002,5,255,2,2,1
91.18,14.580000000000002,5,255,2,2,1
91.68,14.580000000000002,5,255,2,2,1
92.18,14.580000000000002,5,255,2,2,1
92.68,14.580000000000002,4,255,2,32767,127
60.18,14.080000000000002,5,255,127,1,1
60.68,14.080000000000002,5,255,3,1,1
61.18,14.080000000000002,5,255,3,1,1
61.68,14.080000000000002,5,255,3,1,1
62.18,14.080000000000002,5,255,3,1,1
62.68,14.080000000000002,5,255,3,1,1
63.18,14.080000000000002,5,255,3,1,1
63.68,14.080000000000002,5,255,3,1,1
64.18,14.080000000000002,5,255,3,1,1
64.68,14.080000000000002,5,255,3,1,1
65.18,14.080000000000002,5,255,3,1,1
65.68,14.080000000000002,5,255,3,1,1
66.18,14.080000000000002,5,255,3,1,1
66.68,14.080000000000002,5,255,3,1,1
67.18,14.080000000000002,5,255,3,1,1
67.68,14.080000000000002,5,255,3,1,1
68.18,14.080000000000002,5,255,3,1,1
68.68,14.080000000000002,5,255,3,1,1
69.18,14.080000000000002,5,255,3,1,1
69.68,14.080000000000002,5,4,3,1,1
70.18,14.080000000000002,5,4,3,1,1
70.68,14.080000000000002,5,3,3,2,1
71.18,14.080000000000002,5,3,3,3,1
71.68,14.080000000000002,5,2,3,3,1
72.18,14.080000000000002,5,2,3,3,1
72.68,14.080000000000002,5,1,3,3,1
73.18,14.080000000000002,5,1,3,4,1
73.68,14.080000000000002,5,0,3,4,1
74.18,14.080000000000002,5,0,2,4,1
74.68,14.080000000000002,127,255,2,5,127
75.18,14.080000000000002,127,255,127,5,127
75.68,14.080000000000002,127,255,127,5,127
76.18,14.080000000000002,127,255,127,5,127
76.68,14.080000000000002,127,255,127,5,127
77.18,14.080000000000002,127,255,127,5,127
77.68,14.080000000000002,127,255,127,5,127
78.18,14.080000000000002,127,255,127,5,127
